"","DexNum","PokemonName","PokeApiName","Complexity","Realism","Artificiality","Fantasy","Humanoid","Cuteness","Coolness","Beauty","Popularity","RatingCount","Generation","Region","Order","PopularitySD","MeanDesignSD","Type1","Type2","TypeID1","TypeID2","GimmickFactor"
"454",355,"Duskull","duskull",2.0338,1.8581,2.9459,4.4122,1.9932,3.3851,3.7838,2.7568,3.9324,148,"3","Hoenn",3,0.851565824550711,0.865536213057371,"Ghost","No 2nd Type",8,19,0
"455",356,"Dusclops","dusclops",2.75,1.8986,3.4122,4.1757,3.473,2.2365,3.5946,2.527,3.5338,148,"3","Hoenn",3,0.947368621288408,0.911142308669494,"Ghost","No 2nd Type",8,19,0
"456",357,"Tropius","tropius",2.9662,2.8446,1.4122,3.7905,1.1824,3.0203,3.8446,3.4392,3.9797,148,"3","Hoenn",3,0.888892376322191,0.876834626854915,"Grass","Flying",12,3,0
"457",358,"Chimecho","chimecho",1.8844,2.0068,4.2041,3.8707,1.3265,4.1429,2.7891,3.7755,3.5374,147,"3","Hoenn",3,0.977795026330936,0.877342139924527,"Psychic","No 2nd Type",14,19,0
"458",359,"Mega Absol","absol-mega",3.7365,2.6824,1.973,4.6622,1.5608,3.6554,4.5676,4.5203,4.3581,148,"6","Hoenn",3,0.86999638967203,0.845848023662292,"Dark","No 2nd Type",17,19,1
"459",359,"standard Absol","absol",2.8243,3.0946,1.9662,3.9662,1.4257,3.4257,4.4054,4.1892,4.1622,148,"3","Hoenn",3,0.986764122352902,0.926546459598261,"Dark","No 2nd Type",17,19,0
"460",360,"Wynaut","wynaut",1.6689,1.2635,2.9122,3.723,2.4595,4.1149,2.5473,2.9459,3.4122,148,"3","Hoenn",3,1.08583873939322,0.951323857697066,"Psychic","No 2nd Type",14,19,0
"461",361,"Snorunt","snorunt",1.7432,1.5,2.9865,3.6419,2.527,3.9662,2.9527,2.9527,3.6081,148,"3","Hoenn",3,1.04757487317414,0.972124594451374,"Ice","No 2nd Type",15,19,0
"462",362,"Mega Glalie","glalie-mega",3.7703,2.1284,3.7027,4.2973,1.8243,1.473,3.7432,1.9932,3.1689,148,"6","Hoenn",3,1.27263621794215,0.922940962421736,"Ice","No 2nd Type",15,19,1
"463",362,"standard Glalie","glalie",2.9054,2.223,3.5878,4.0541,1.7568,1.6014,3.6081,2.027,3.3919,148,"3","Hoenn",3,1.08451675555808,0.994940467608882,"Ice","No 2nd Type",15,19,0
"464",363,"Spheal","spheal",1.3311,1.6351,1.4189,2.2568,1.1689,4.8108,3.2973,4.0541,4.4324,148,"3","Hoenn",3,0.831492976373792,0.881615944007247,"Ice","Water",15,11,0
"465",364,"Sealeo","sealeo",1.75,2.7095,1.2568,1.7432,1.1554,3.9122,2.9054,3.1351,3.6892,148,"3","Hoenn",3,1.0581176003164,0.838794579524507,"Ice","Water",15,11,0
"466",365,"Walrein","walrein",2.6892,3.6081,1.3446,2.0946,1.2027,2.3784,3.7162,2.5068,3.5811,148,"3","Hoenn",3,1.07812094739396,0.92282506227594,"Ice","Water",15,11,0
"467",366,"Clamperl","clamperl",2.1959,2.2905,1.6351,2.3581,1.25,3.8311,2.3243,3.5743,3.3176,148,"3","Hoenn",3,1.06566285780997,0.948531809507353,"Water","No 2nd Type",11,19,0
"468",367,"Huntail","huntail",2.8041,2.2838,1.4595,2.5743,1.1351,1.75,2.6689,1.7635,2.8581,148,"3","Hoenn",3,1.1271234322628,0.913668799382202,"Water","No 2nd Type",11,19,0
"469",368,"Gorebyss","gorebyss",1.8514,1.9257,1.7568,2.9595,1.4932,2.8243,2.0338,3.0405,2.5946,148,"3","Hoenn",3,1.10182795192646,0.961106548856324,"Water","No 2nd Type",11,19,0
"470",369,"Relicanth","relicanth",2.619,3.8912,1.6531,1.966,1.1837,1.9252,3.0748,2.2585,3.4966,147,"3","Hoenn",3,1.09652605218818,0.934573043151059,"Water","Rock",11,6,0
"471",370,"Luvdisc","luvdisc",1.1554,1.6757,1.8243,2.5473,1.1554,3.7095,1.7027,3.473,2.8311,148,"3","Hoenn",3,1.22912953174315,0.975150651260563,"Water","No 2nd Type",11,19,0
"472",371,"Bagon","bagon",2.0541,1.8649,1.973,3.5338,2.1419,3.4189,3.3784,2.5405,3.5811,148,"3","Hoenn",3,0.989228862509651,0.914584347100781,"Dragon","No 2nd Type",16,19,0
"473",372,"Shelgon","shelgon",1.9595,2,2.8986,3.6959,1.2365,2.7838,3.1216,2.5608,3.3514,148,"3","Hoenn",3,1.00781342907117,0.965779915612238,"Dragon","No 2nd Type",16,19,0
"474",373,"Mega Salamence","salamence-mega",3.5811,2.3649,3.0676,4.5,1.223,1.723,4.1284,2.9932,3.5338,148,"6","Hoenn",3,1.23252948290234,0.9306126762323,"Dragon","Flying",16,3,1
"475",373,"standard Salamence","salamence",2.9865,2.5743,2.1622,4.2095,1.2162,2,4.2973,3.027,3.8716,148,"3","Hoenn",3,1.05446544293463,0.915151295980148,"Dragon","Flying",16,3,0
"476",374,"Beldum","beldum",2.5,3.0405,4.6622,3.9189,1.2432,2.75,3.5676,2.7297,3.6149,148,"3","Hoenn",3,1.05912927651856,0.990345608713526,"Steel","Psychic",9,14,0
"477",375,"Metang","metang",3.5608,3.0676,4.7095,4.1757,1.4527,2.0405,3.9122,2.5946,3.7027,148,"3","Hoenn",3,1.00309965188625,0.895271141226415,"Steel","Psychic",9,14,0
"478",376,"Mega Metagross","metagross-mega",4.5102,3.0068,4.7687,4.3946,1.3333,1.7075,4.4966,2.8571,4.0476,147,"6","Hoenn",3,0.978220884960673,0.855254224582672,"Steel","Psychic",9,14,1
"479",376,"standard Metagross","metagross",4.0203,3.1959,4.7162,4.2432,1.2703,1.5946,4.6284,2.9459,4.3243,148,"3","Hoenn",3,0.841010038668059,0.847803804618491,"Steel","Psychic",9,14,0
"480",377,"Regirock","regirock",3.1959,3.2365,4.1014,4.2432,3.5878,1.7568,3.8108,2.5338,3.4865,148,"3","Hoenn",3,1.13593922614419,1.04474334960352,"Rock","No 2nd Type",6,19,0
"481",378,"Regice","regice",2.7162,2.6757,4.2838,4.3311,2.9662,2.1081,3.7703,3.2568,3.5473,148,"3","Hoenn",3,1.09256986578173,1.09983390404223,"Ice","No 2nd Type",15,19,0
"482",379,"Registeel","registeel",2.9324,2.5473,4.7838,4.1824,3.4459,1.6892,3.7162,2.7905,3.5946,148,"3","Hoenn",3,1.07701939703629,0.94286850576424,"Steel","No 2nd Type",9,19,0
"483",380,"Mega Latias","latias-mega",3.6419,2.1486,3.5338,4.3378,1.7297,2.8311,3.5811,3.0811,3.0743,148,"6","Hoenn",3,1.16300645007749,0.959408933231922,"Dragon","Psychic",16,14,1
"484",380,"standard Latias","latias",3.0811,1.973,3.2297,4.4189,1.7703,4.1014,3.8311,3.9932,4.1081,148,"3","Hoenn",3,0.952487037119248,0.884071633001689,"Dragon","Psychic",16,14,0
"485",381,"Mega Latios","latios-mega",3.6824,2.2297,3.6689,4.3108,1.4595,2.6284,3.7568,3.1014,3.1824,148,"6","Hoenn",3,1.23045345498888,0.962189702389949,"Dragon","Psychic",16,14,1
"486",381,"standard Latios","latios",3.3378,2.6014,3.2838,4.4054,1.5743,3.0811,4.3514,3.7905,4.0405,148,"3","Hoenn",3,0.864079479687163,0.888373349353062,"Dragon","Psychic",16,14,0
"487",382,"Primal Kyogre","kyogre-primal",4.277,3.1216,2.3716,4.5,1.1419,2.2905,4.5405,3.9865,4.2365,148,"6","Hoenn",3,0.976374156082131,0.901946427057419,"Water","No 2nd Type",11,19,1
"488",382,"standard Kyogre","kyogre",3.6622,3.2162,2.1216,3.9797,1.1554,2.3176,4.5135,3.7095,4.2973,148,"3","Hoenn",3,0.849955956406291,0.917212083823364,"Water","No 2nd Type",11,19,0
"489",383,"Primal Groudon","groudon-primal",4.5676,2.9189,2.8514,4.6689,1.9662,1.6419,4.6351,3.2568,4.2703,148,"6","Hoenn",3,0.997257012297032,0.893682177960327,"Ground","Fire",5,10,1
"490",383,"standard Groudon","groudon",4.2517,2.8435,2.7483,4.483,2.1088,1.6667,4.6259,2.8707,4.1973,147,"3","Hoenn",3,0.830043485315355,0.936740309603355,"Ground","No 2nd Type",5,19,0
"491",384,"Mega Rayquaza","rayquaza-mega",4.8649,2.7027,3.25,4.9324,1.1486,1.6419,4.7703,3.8243,4.2838,148,"6","Hoenn",3,0.908224735110625,0.825778223996949,"Dragon","Flying",16,3,1
"492",384,"standard Rayquaza","rayquaza",4.3176,2.9527,2.8514,4.6959,1.2027,1.777,4.6081,3.3041,4.3243,148,"3","Hoenn",3,0.953062036892187,0.910268712524741,"Dragon","Flying",16,3,0
"493",385,"Jirachi","jirachi",2.3265,1.7415,3.0952,4.6054,3.3605,4.4966,3.4422,4.1701,4.1156,147,"3","Hoenn",3,0.951311352729978,0.925254458256625,"Steel","Psychic",9,14,0
"494",386,"Attack Deoxys","deoxys-attack",4.0203,2.6284,4.25,4.5878,4.2905,1.8581,4.5203,3.2432,4.0608,148,"3","Hoenn",3,0.981080150397891,0.916357611786183,"Psychic","No 2nd Type",14,19,0
"495",386,"Defense Deoxys","deoxys-defense",3.3311,2.5135,4.2838,4.4054,4.3108,1.8243,3.9122,2.6824,3.5338,148,"3","Hoenn",3,1.11146081462179,0.952641485260049,"Psychic","No 2nd Type",14,19,0
"496",386,"Speed Deoxys","deoxys-speed",3.8919,2.6689,4.3311,4.4459,4.3176,1.973,4.4932,3.3108,3.9797,148,"3","Hoenn",3,0.950970773280673,0.893502494797484,"Psychic","No 2nd Type",14,19,0
"497",386,"standard Deoxys","deoxys-normal",4.1149,2.723,4.1554,4.5473,4.3716,1.8716,4.5541,3.2838,4.2095,148,"3","Hoenn",3,0.871883472086153,0.894439207463589,"Psychic","No 2nd Type",14,19,0
"498",387,"Turtwig","turtwig",2.1081,2.2703,1.4662,2.8784,1.1757,4.4527,3.4459,3.5,4.2297,148,"4","Sinnoh",4,0.937900145916791,0.892507091548524,"Grass","No 2nd Type",12,19,0
"499",388,"Grotle","grotle",2.8176,2.4189,1.6284,3.2432,1.2365,3.1486,3.2703,2.8919,3.5811,148,"4","Sinnoh",4,1.08436999715187,0.926386866642886,"Grass","No 2nd Type",12,19,0
"500",389,"Torterra","torterra",3.9527,3.3311,1.8311,4.1554,1.1892,2.5743,4.4797,3.2365,4.3514,148,"4","Sinnoh",4,0.921696913782699,0.900268811601415,"Grass","Ground",12,5,0
"501",390,"Chimchar","chimchar",2.0135,2.0743,1.6284,2.9932,3.1419,3.8851,3.2432,3.0473,3.5878,148,"4","Sinnoh",4,1.1964421019979,0.974224735679515,"Fire","No 2nd Type",10,19,0
"502",391,"Monferno","monferno",2.6216,2.6351,1.5878,3.0068,3.4324,3.0135,3.5405,2.8378,3.4189,148,"4","Sinnoh",4,1.15672834014098,0.930059718415413,"Fire","Fighting",10,2,0
"503",392,"Infernape","infernape",3.7905,3.0473,1.9662,3.8446,3.9324,2.2703,4.2297,3.0878,3.723,148,"4","Sinnoh",4,1.21266373063346,0.949872693593523,"Fire","Fighting",10,2,0
"504",393,"Piplup","piplup",1.8514,2.0676,1.3919,2.1892,1.9054,4.5878,3.1622,3.9662,4.2297,148,"4","Sinnoh",4,1.00736876011016,0.953775847970807,"Water","No 2nd Type",11,19,0
"505",394,"Prinplup","prinplup",2.4324,2.4392,1.7568,2.3649,2.4527,2.9459,2.8784,2.6959,3.1149,148,"4","Sinnoh",4,1.09977090492306,0.94730404751132,"Water","No 2nd Type",11,19,0
"506",395,"Empoleon","empoleon",3.8649,3.0946,2.5068,3.4595,3.2635,2.3986,4.3716,3.4054,4.0811,148,"4","Sinnoh",4,1.06233751389371,0.930957555373141,"Water","Steel",11,9,0
"507",396,"Starly","starly",1.7162,3.0473,1.2297,1.3986,1.1689,4.1216,2.8986,3.6149,3.75,148,"4","Sinnoh",4,0.921771209228278,0.826701906738931,"Normal","Flying",1,3,0
"508",397,"Staravia","staravia",2.0608,3.223,1.3446,1.3919,1.2703,2.9459,3.1216,2.9797,3.2838,148,"4","Sinnoh",4,1.00700613635467,0.913479515171004,"Normal","Flying",1,3,0
"509",398,"Staraptor","staraptor",2.9048,3.5238,1.4422,1.9592,1.3197,2.3537,4.1973,3.415,3.9116,147,"4","Sinnoh",4,1.03624892649413,0.883455034221138,"Normal","Flying",1,3,0
"510",399,"Bidoof","bidoof",1.5541,2.277,1.3176,1.4189,1.223,4.3311,2.9392,3.223,3.9865,148,"4","Sinnoh",4,0.965363409344605,1.00969517962338,"Normal","No 2nd Type",1,19,0
"511",400,"Bibarel","bibarel",1.8243,1.973,1.2973,1.473,1.6959,3.2027,2.277,2.3851,3.1351,148,"4","Sinnoh",4,1.22831816817917,0.948291888863485,"Normal","Water",1,11,0
"512",401,"Kricketot","kricketot",2.1014,1.75,1.8243,2.527,2.4257,3.7568,2.277,2.8986,3.1959,148,"4","Sinnoh",4,1.16252910626035,0.972751135937072,"Bug","No 2nd Type",7,19,0
"513",402,"Kricketune","kricketune",3.1014,1.9595,2.0068,3.1959,3.0203,2.7703,2.723,2.6419,3.2162,148,"4","Sinnoh",4,1.14809207501402,1.04660104717151,"Bug","No 2nd Type",7,19,0
"514",403,"Shinx","shinx",2.1284,1.9392,1.6014,2.9189,1.2027,4.5676,3.7095,3.8108,4.1554,148,"4","Sinnoh",4,0.963613959360015,0.856180029557348,"Electric","No 2nd Type",13,19,0
"515",404,"Luxio","luxio",2.8776,2.4354,1.8231,3.1769,1.2857,3.5918,3.8299,3.3673,3.8027,147,"4","Sinnoh",4,1.03437158142847,0.926303392407384,"Electric","No 2nd Type",13,19,0
"516",405,"Luxray","luxray",3.5608,3.0541,1.7905,3.4392,1.25,3.1351,4.7297,3.8514,4.4122,148,"4","Sinnoh",4,0.813144165054938,0.874232552675239,"Electric","No 2nd Type",13,19,0
"517",406,"Budew","budew",1.5986,1.7755,1.551,2.9796,1.7007,4.381,2.1633,3.6054,3.6599,147,"4","Sinnoh",4,0.999976861225195,0.922130040234577,"Grass","Poison",12,4,0
"518",407,"Roserade","roserade",3.3041,2.2905,1.8784,3.9797,4.3311,3.4257,3.9459,4.2838,3.8649,148,"4","Sinnoh",4,1.04911987203576,0.884465034916911,"Grass","Poison",12,4,0
"519",408,"Cranidos","cranidos",2.1905,2.483,1.8844,2.6327,1.4082,3.5442,3.6871,2.7823,3.6871,147,"4","Sinnoh",4,1.0155439619328,0.9705029711434,"Rock","No 2nd Type",6,19,0
"520",409,"Rampardos","rampardos",3.2568,3.0135,2.1824,3.0203,1.8108,1.8581,4.1014,2.5338,3.6824,148,"4","Sinnoh",4,1.05290564605224,0.961253090663454,"Rock","No 2nd Type",6,19,0
"521",410,"Shieldon","shieldon",1.8378,2.1216,2.2838,2.723,1.3243,3.6959,2.9595,2.6757,3.3716,148,"4","Sinnoh",4,1.02407504410566,0.921214549984623,"Rock","Steel",6,9,0
"522",411,"Bastiodon","bastiodon",3.777,2.5,2.6824,3.473,1.277,1.9189,3.4595,2.0743,3.3986,148,"4","Sinnoh",4,1.15512877990891,0.946114070653263,"Rock","Steel",6,9,0
"523",413,"Plant Wormadam","wormadam-plant",2.1419,2.1081,1.5608,2.5541,1.3514,2.4122,1.8108,2.3581,2.4324,148,"4","Sinnoh",4,1.09420240886439,0.935476306123282,"Bug","Grass",7,12,0
"524",413,"Sandy Wormadam","wormadam-sandy",2.3946,1.8776,2.4354,2.7823,1.3946,2.2041,1.7959,2.1565,2.3878,147,"4","Sinnoh",4,1.16903925663872,0.961671997907645,"Bug","Ground",7,5,0
"525",413,"Trash Wormadam","wormadam-trash",2.2381,1.7415,2.5374,2.8299,1.3265,1.9932,1.6122,1.8776,2.1905,147,"4","Sinnoh",4,1.09627280316394,0.980313420825669,"Bug","Steel",7,9,0
"526",415,"Combee","combee",2.0068,1.5743,1.7838,3.0405,1.2297,4.3514,2.4595,3.4865,3.6622,148,"4","Sinnoh",4,0.990181897390398,0.949330889614036,"Bug","Flying",7,3,0
"527",416,"Vespiquen","vespiquen",3.4054,2.4865,1.9865,3.4392,3.4797,2.2432,3.6892,3.25,3.4662,148,"4","Sinnoh",4,1.06805924360269,0.981662466438613,"Bug","Flying",7,3,0
"528",417,"Pachirisu","pachirisu",1.7755,2.1224,1.551,2.2925,1.5306,4.483,2.9456,3.8299,3.7551,147,"4","Sinnoh",4,0.958966540773121,0.890664025410881,"Electric","No 2nd Type",13,19,0
"529",418,"Buizel","buizel",2.381,2.2857,1.7619,2.5782,2.2857,4.0816,3.7007,3.5034,3.9592,147,"4","Sinnoh",4,0.981998178229659,0.892736109962738,"Water","No 2nd Type",11,19,0
"530",419,"Floatzel","floatzel",2.8041,2.3311,1.9459,2.6689,2.8176,3.2432,3.6892,3.223,3.6554,148,"4","Sinnoh",4,1.04437255078619,0.975238928336734,"Water","No 2nd Type",11,19,0
"531",420,"Cherubi","cherubi",1.3919,1.8581,1.4527,2.6351,1.4054,4.3514,2.0608,3.7703,3.3176,148,"4","Sinnoh",4,1.00025106417368,0.899615554155461,"Grass","No 2nd Type",12,19,0
"532",424,"Ambipom","ambipom",2.9054,1.5,1.8041,3.2905,3.4189,2.6014,2.3378,1.9797,2.6824,148,"4","Sinnoh",4,1.14976049151047,0.985905353712461,"Normal","No 2nd Type",1,19,0
"533",425,"Drifloon","drifloon",1.5541,1.5676,4.223,3.8311,1.2162,4.1149,3.0203,3.2973,3.8446,148,"4","Sinnoh",4,0.991264806561566,0.859736363191508,"Ghost","Flying",8,3,0
"534",426,"Drifblim","drifblim",2.4122,1.7432,4.3108,3.9527,1.1959,3.2297,3.1486,3.0135,3.6689,148,"4","Sinnoh",4,1.01601043776237,0.893267377320158,"Ghost","Flying",8,3,0
"535",427,"Buneary","buneary",1.723,2.1419,1.5,2.0068,3.0068,4.5,2.6351,4.0405,3.7703,148,"4","Sinnoh",4,0.839035760879751,0.911926376162747,"Normal","No 2nd Type",1,19,0
"536",428,"Mega Lopunny","lopunny-mega",3.4662,2.1622,1.8108,3.223,4.5135,3.7905,3.7095,3.9662,3.5473,148,"6","Sinnoh",4,1.27520247178507,1.0019476578252,"Normal","Fighting",1,2,1
"537",428,"standard Lopunny","lopunny",2.6081,2.3986,1.7432,2.7703,4.6081,3.9662,3.1351,4.1622,3.5135,148,"4","Sinnoh",4,1.24383064854096,1.03773965756585,"Normal","No 2nd Type",1,19,0
"538",429,"Mismagius","mismagius",3.2432,2.0203,3.0135,4.6149,3.0203,3.3446,3.9662,3.8311,4.1622,148,"4","Sinnoh",4,0.830614019493476,0.883518517632816,"Ghost","No 2nd Type",8,19,0
"539",430,"Honchkrow","honchkrow",2.8851,2.4527,1.723,2.9257,1.8919,2.4189,4.0676,3.2432,3.973,148,"4","Sinnoh",4,0.929588298482153,0.923249012778363,"Dark","Flying",17,3,0
"540",431,"Glameow","glameow",1.9459,2.4257,1.4595,1.7432,1.223,3.6757,2.7432,3.6149,3.3446,148,"4","Sinnoh",4,1.02317086324413,0.894241675701686,"Normal","No 2nd Type",1,19,0
"541",432,"Purugly","purugly",2.6351,2.2162,1.4324,1.8784,1.3446,2.1149,2.3311,1.7973,2.7027,148,"4","Sinnoh",4,1.2106479137527,0.949947795159562,"Normal","No 2nd Type",1,19,0
"542",433,"Chingling","chingling",1.6216,1.6689,4.1216,3.6351,1.7905,4.0608,2.2905,3.1757,3.277,148,"4","Sinnoh",4,1.15798219488181,0.941835517599173,"Psychic","No 2nd Type",14,19,0
"543",434,"Stunky","stunky",1.777,2.5878,1.3176,1.6284,1.1081,2.7432,2.3243,1.9459,2.9392,148,"4","Sinnoh",4,1.12841883727433,0.875266031650521,"Poison","Dark",4,17,0
"544",435,"Skuntank","skuntank",2.3919,2.8378,1.4932,1.9797,1.25,1.8716,2.7905,1.8851,2.8108,148,"4","Sinnoh",4,1.14697811750935,0.939378040503892,"Poison","Dark",4,17,0
"545",436,"Bronzor","bronzor",1.7027,1.9595,4.723,3.4527,1.277,3.1149,2.527,2.5405,3.0203,148,"4","Sinnoh",4,1.15354679021887,0.923182587603052,"Steel","Psychic",9,14,0
"546",437,"Bronzong","bronzong",3.4324,2.7568,4.7635,3.6216,1.2905,1.9189,3.0068,2.5203,3.3716,148,"4","Sinnoh",4,1.22076850742542,0.964430409911706,"Steel","Psychic",9,14,0
"547",438,"Bonsly","bonsly",1.7279,1.6395,2.4762,3.0612,1.9864,3.8571,2.2721,2.8503,3.3741,147,"4","Sinnoh",4,1.04465522974352,1.01304558496479,"Rock","No 2nd Type",6,19,0
"548",439,"Mime Jr.","mime-jr",2,1.3851,2.5811,3.473,4.027,3.8176,2.0135,2.777,3.027,148,"4","Sinnoh",4,1.13866888826708,0.918885484256058,"Psychic","Fairy",14,18,0
"549",440,"Happiny","happiny",1.8503,1.415,2.3197,3.1565,2.8571,4.2041,2.1156,3.449,3.1429,147,"4","Sinnoh",4,1.08169682777148,0.956269014800803,"Normal","No 2nd Type",1,19,0
"550",441,"Chatot","chatot",2.4898,2.2109,1.8571,2.6667,1.1633,3.2245,2.7143,3.1088,3.1905,147,"4","Sinnoh",4,1.05193914449402,0.946811647445082,"Normal","Flying",1,3,0
"551",442,"Spiritomb","spiritomb",2.9595,1.7635,3.8851,4.6689,1.3378,1.8514,3.9662,2.5811,3.7027,148,"4","Sinnoh",4,1.14761479705741,0.952971953751705,"Ghost","Dark",8,17,0
"552",443,"Gible","gible",2.1837,1.7075,1.8163,3.5306,1.6463,4.2449,3.7891,2.8571,4.1837,147,"4","Sinnoh",4,0.933287716304554,0.918482790165348,"Dragon","Ground",16,5,0
"553",444,"Gabite","gabite",3.4797,2.7635,2.1351,3.973,2.527,2.4257,4.0473,2.8649,3.7095,148,"4","Sinnoh",4,0.940400840863405,0.943425317238165,"Dragon","Ground",16,5,0
"554",445,"Mega Garchomp","garchomp-mega",4.4324,2.5338,2.8108,4.4392,3.1824,1.5676,3.9257,2.3446,3.3176,148,"6","Sinnoh",4,1.38543174147971,1.00741890646545,"Dragon","Ground",16,5,1
"555",445,"standard Garchomp","garchomp",3.9662,3,2.1689,4.2635,2.9797,1.9054,4.6419,3.1081,4.2568,148,"4","Sinnoh",4,1.04876693010078,0.947813413082666,"Dragon","Ground",16,5,0
"556",446,"Munchlax","munchlax",1.7838,1.5338,1.7365,2.4527,3.1081,4.0743,2.8649,3,3.777,148,"4","Sinnoh",4,1.05312626141693,0.954635191501003,"Normal","No 2nd Type",1,19,0
"557",447,"Riolu","riolu",2.25,2.0135,1.9392,3.3514,4.0068,4.2635,3.9257,3.4865,4.0068,148,"4","Sinnoh",4,0.907239204778141,0.79701851120339,"Fighting","No 2nd Type",2,19,0
"558",448,"Mega Lucario","lucario-mega",4.3784,2.8581,2.6014,4.3446,4.4932,2.3446,4.6216,3.5338,4.027,148,"6","Sinnoh",4,1.12072579008732,0.915569957385015,"Fighting","Steel",2,9,1
"559",448,"standard Lucario","lucario",3.3784,2.5541,2.2635,4.0338,4.3446,2.9189,4.3784,3.4932,4.0608,148,"4","Sinnoh",4,1.12841883727433,0.946871514100453,"Fighting","Steel",2,9,0
"560",449,"Hippopotas","hippopotas",2.0608,1.973,1.6216,2.2095,1.3041,3.5203,2.3716,2.3784,3.1689,148,"4","Sinnoh",4,1.08670412637973,0.938181689642265,"Ground","No 2nd Type",5,19,0
"561",450,"Hippowdon","hippowdon",3.0408,3.3673,1.7347,2.7143,1.1633,1.7891,3.585,2.1361,3.4762,147,"4","Sinnoh",4,1.07749604752236,0.905079928720614,"Ground","No 2nd Type",5,19,0
"562",451,"Skorupi","skorupi",2.6689,2.4392,1.6892,2.2635,1.25,3.4392,3.4054,2.7027,3.6622,148,"4","Sinnoh",4,1.01349129613408,0.944923430425131,"Poison","Bug",4,7,0
"563",452,"Drapion","drapion",3.9122,2.2365,2.1554,3.5676,1.5338,1.6419,3.9324,2.1351,3.6757,148,"4","Sinnoh",4,1.198062716719,0.935126926745925,"Poison","Dark",4,17,0
"564",453,"Croagunk","croagunk",2.5034,1.8912,1.7959,2.9184,3.4626,2.8027,3.4898,2.3401,3.6735,147,"4","Sinnoh",4,1.03781078653805,0.891306475624147,"Poison","Fighting",4,2,0
"565",454,"Toxicroak","toxicroak",3.4932,2.2635,1.9122,3.3919,3.8041,1.8986,4.0743,2.2973,3.6959,148,"4","Sinnoh",4,1.16629920471378,0.895055361198481,"Poison","Fighting",4,2,0
"566",455,"Carnivine","carnivine",3.0743,1.7635,1.4932,3.4257,2.277,2.4257,3.1824,2.1824,3.473,148,"4","Sinnoh",4,1.06825157697144,1.00345213951455,"Grass","No 2nd Type",12,19,0
"567",456,"Finneon","finneon",1.527,2.8378,1.3378,1.7973,1.1689,3.8446,2.1216,3.9054,3.1216,148,"4","Sinnoh",4,1.10835527895949,0.915865740775699,"Water","No 2nd Type",11,19,0
"568",457,"Lumineon","lumineon",2.2703,3.1959,1.2905,2.0135,1.1757,3.3716,2.5811,3.8378,3.1014,148,"4","Sinnoh",4,0.998240782745331,0.867933407016459,"Water","No 2nd Type",11,19,0
"569",458,"Mantyke","mantyke",1.4054,1.9257,1.4527,2.1014,1.1689,4.4662,2.6081,3.7297,3.5878,148,"4","Sinnoh",4,0.98114955513159,0.840687186520852,"Water","Flying",11,3,0
"570",459,"Snover","snover",2.2177,1.7959,1.9252,3.415,2.9116,3.5782,2.7415,2.8776,3.2993,147,"4","Sinnoh",4,0.950581390206398,0.874879750793702,"Grass","Ice",12,15,0
"571",460,"Mega Abomasnow","abomasnow-mega",4.3446,2.4392,2.2568,4.3716,2.6284,1.7905,4.0135,2.3986,3.5541,148,"6","Sinnoh",4,1.0110225960903,0.918438439926124,"Grass","Ice",12,15,1
"572",460,"standard Abomasnow","abomasnow",3.0878,2.2365,1.8243,3.8919,3.5541,1.8986,3.6216,2.2635,3.5676,148,"4","Sinnoh",4,1.04727550108095,0.861892945249838,"Grass","Ice",12,15,0
"573",461,"Weavile","weavile",2.973,2.3311,2.0676,3.5,3.6554,3,4.2297,3.4932,4.0878,148,"4","Sinnoh",4,0.996081916610782,0.914977742474127,"Dark","Ice",17,15,0
"574",462,"Magnezone","magnezone",3.3919,2.1959,4.8446,3.9257,1.1486,2.0338,3.8784,2.6284,3.6959,148,"4","Sinnoh",4,1.11899317549657,0.84835471368399,"Electric","Steel",13,9,0
"575",463,"Lickilicky","lickilicky",2.1486,1.2635,2.2432,3.4527,3.4527,2.5946,1.9189,2.0338,2.5811,148,"4","Sinnoh",4,1.29398412974783,1.034786234296,"Normal","No 2nd Type",1,19,0
"576",464,"Rhyperior","rhyperior",4.0476,2.619,3.4218,3.9592,3.0816,1.381,3.2449,1.7959,2.8435,147,"4","Sinnoh",4,1.31294279357951,0.972245734101817,"Ground","Rock",5,6,0
"577",465,"Tangrowth","tangrowth",2.5473,1.5676,1.9932,3.6892,2.6622,2.6554,2.6554,2.2703,3.2568,148,"4","Sinnoh",4,1.16384200209485,1.01956330068549,"Grass","No 2nd Type",12,19,0
"578",466,"Electivire","electivire",3.7635,2.3716,2.8108,3.9122,3.9459,1.6959,4.027,2.4595,3.5811,148,"4","Sinnoh",4,1.20255085588653,0.871306765666911,"Electric","No 2nd Type",13,19,0
"579",467,"Magmortar","magmortar",3.8176,1.7568,3.3716,4.1757,3.8581,1.4595,3.3041,1.5811,2.8243,148,"4","Sinnoh",4,1.30253901855515,0.904254444436994,"Fire","No 2nd Type",10,19,0
"580",468,"Togekiss","togekiss",2.1959,1.5541,2.1824,4.3311,1.3311,4.2095,3.1959,3.9392,3.7432,148,"4","Sinnoh",4,1.09742709923257,0.871309167702106,"Fairy","Flying",18,3,0
"581",469,"Yanmega","yanmega",3.5473,3.7568,1.7027,2.7297,1.1351,1.8378,4.1892,2.6824,3.9324,148,"4","Sinnoh",4,0.97718682106978,0.87463945532629,"Bug","Flying",7,3,0
